title,price,location_date,link
Laptop ideapad gaming 3,1000,Kleczanów - 08 czerwca 2025,https://www.olx.pl/d/oferta/laptop-ideapad-gaming-3-CID99-ID169OKY.html
"Laptop Lenovo ThinkPad YOGA x13 i5-10210U RAM 16GB SSD 512GB W11 13.3""",1000,"Wrocław, Psie Pole - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-yoga-x13-i5-10210u-ram-16gb-ssd-512gb-w11-13-3-CID99-ID16o08f.html
"Laptop Lenovo ThinkPad YOGA x13 i5-10210U RAM 16GB SSD 512GB W11 13.3""",1000,"Wrocław, Psie Pole - 26 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-yoga-x13-i5-10210u-ram-16gb-ssd-512gb-w11-13-3-CID99-ID16o08f.html
Laptop lenovo ThinkPad x395,1000,Rudzica - 29 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-x395-CID99-IDZxWBW.html
"Laptop LENOVO IdeaPad Slim 3 15IAH8, i5-12450H, 512GB SSD M2, 8GB RAMU",1000,Grońsko - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-3-15iah8-i5-12450h-512gb-ssd-m2-8gb-ramu-CID99-ID16koKx.html
Laptop Lenovo czarny,1000,Sierpc - 13 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-czarny-CID99-IDVttJx.html
Laptop LENOVO IdeaPad L340-15IRH/ i5-9300HF/ 8GB /512GB SSD/ GTX1050,1000,"Warszawa, Targówek - 13 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-i5-9300hf-8gb-512gb-ssd-gtx1050-CID99-ID13I98g.html
Laptop Lenovo Yoga C740-14IML IDEALNY NA PREZENT,1000,"Warszawa, Mokotów - Dzisiaj o 11:01",https://www.olx.pl/d/oferta/laptop-lenovo-yoga-c740-14iml-idealny-na-prezent-CID99-ID13egiQ.html
Laptop LENOVO T14 Gen 1 14 cali FHD 8/256 Intel i5 Win 11,1000,Gorlice - 10 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-t14-gen-1-14-cali-fhd-8-256-intel-i5-win-11-CID99-ID16b492.html
Laptop Lenovo IdeaPad z kartą GTX 1650 Ti,1000,"Kraków, Dębniki - 22 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-z-karta-gtx-1650-ti-CID99-ID16kGlY.html
Laptop Lenovo Ideapad3,1000,Zabrze - 30 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad3-CID99-ID14jMyN.html
Lenovo IdePad 3 jak nowy,1000,Lipno - 10 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-idepad-3-jak-nowy-CID99-ID13F4aq.html
Lenovo Thinkpad X13 gen 1 MG i5 10 gen./ 16/ 500/ LTE,1000,Czyczkowy - 14 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-x13-gen-1-mg-i5-10-gen-16-500-lte-CID99-ID12qvg5.html
"Laptop Lenovo - Intel i5-8250U, RAM 12GB, SSD 512GB, Windows 11",1000,Wieluń - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-intel-i5-8250u-ram-12gb-ssd-512gb-windows-11-CID99-IDUtW6y.html
Lenovo ThinkPad P52S,1000,"Warszawa, Ursynów - 12 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-p52s-CID99-ID16cJtO.html
Laptop lenovo legion 5 15ARH05,1000,Czachówek - 18 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-legion-5-15arh05-CID99-ID16hJMP.html
Laptop lenovo thinkpad x270 (i7/16gb ram),1000,Cegielnia - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-x270-i7-16gb-ram-CID99-IDXUFSK.html
Laptop Lenovo v15 G2 itl,1000,"Białystok, Centrum - 24 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-v15-g2-itl-CID99-IDVS6V4.html
"Laptop Lenovo IdeaPad 3 15,6""",1000,"Poznań, Stare Miasto - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-15-6-CID99-ID15vjlV.html
Laptop/Tablet LENOVO T470 S,1000,Radomsko - 02 czerwca 2025,https://www.olx.pl/d/oferta/laptop-tablet-lenovo-t470-s-CID99-ID12Mf8i.html
Lenovo intel core i7-4720HQ CPU 2.60GHz,1000,Kozula - 07 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-intel-core-i7-4720hq-cpu-2-60ghz-CID99-ID10VzNe.html
Lenovo ThinkPad T560 + stacja dokująca + ładowarka,1000,Grajewo - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-t560-stacja-dokujaca-ladowarka-CID99-ID1493io.html
Lenovo V15 G3 IAP i5-1235U 16GB 512GB FHD Win 11 Najtaniej,1049,Cieszyn - 10 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-v15-g3-iap-i5-1235u-16gb-512gb-fhd-win-11-najtaniej-CID99-ID16bhXk.html
Laptop Lenovo IDEA PAD,1049,Giżycko - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-idea-pad-CID99-ID14hVHs.html
Sprzedam laptopa: Lenovo,1050,Nowy Sącz - 14 czerwca 2025,https://www.olx.pl/d/oferta/sprzedam-laptopa-lenovo-CID99-IDXwpjp.html
Laptop Lenovo V320-171KB,1050,Ładna - 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-v320-171kb-CID99-ID15Yvad.html
laptop lenovo ideapad 3,1050,Laskowiec - 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-CID99-ID100Jms.html
Laptop Lenovo IdeaPad C340-14IW,1050,Toruń - 19 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-c340-14iw-CID99-ID16j0ho.html
Laptop Lenovo ThinkPad T490 Core i5-8gen 16GB RAM 512GB SSD FullHD IPS,1050,"Warszawa, Wola - Dzisiaj o 00:04",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t490-core-i5-8gen-16gb-ram-512gb-ssd-fullhd-ips-CID99-ID15a8gW.html
Laptop Lenovo Ideapad 330-15 / i5-8300H/ 20GB RAM / 256 / GTX1050 /!!!,1050,Grodzisk Wielkopolski - 07 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-330-15-i5-8300h-20gb-ram-256-gtx1050-CID99-ID168KqK.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Laptop L e n o w o,1050,Młoszowa - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-l-e-n-o-w-o-CID99-ID15wih8.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Metalowy Laptop Lenovo ThinkPad T480s Intel i5 16GB RAM 256GB SSD,1050,Nowy Sącz - 20 czerwca 2025,https://www.olx.pl/d/oferta/metalowy-laptop-lenovo-thinkpad-t480s-intel-i5-16gb-ram-256gb-ssd-CID99-ID154O5M.html
Laptop Lenovo ThinkPad T580 (Nowa 2 baterie) + Office 2019 OKAZJA!!!,1080,Tarnów - 06 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-t580-nowa-2-baterie-office-2019-okazja-CID99-ID168one.html
Lenovo Thinkpad X390 Yoga 13'3 i5-8365U 16/256SSD Dotyk RysikFV23%,1095,"Poznań, Łazarz - 12 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-x390-yoga-133-i5-8365u-16-256ssd-dotyk-rysikfv23-CID99-ID15NRa9.html
Laptop Poleasingowy Dell HP Lenovo z Gwaracją i Fakturą VAT23% A-Klasa,1099,Ożarów Mazowiecki - 16 czerwca 2025,https://www.olx.pl/d/oferta/laptop-poleasingowy-dell-hp-lenovo-z-gwaracja-i-faktura-vat23-a-klasa-CID99-IDIFi84.html
"Laptop Lenovo 17,3'' ideapad 300-17ISK IntelCore i7 SSD 512GB RAM 16GB",1099,"Warszawa, Bielany - 09 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-17-3-ideapad-300-17isk-intelcore-i7-ssd-512gb-ram-16gb-CID99-ID13suho.html
Laptop Poleasingowy Dell HP Lenovo z Gwaracją i Fakturą VAT23% A-Klasa,1099,Ożarów Mazowiecki - 16 czerwca 2025,https://www.olx.pl/d/oferta/laptop-poleasingowy-dell-hp-lenovo-z-gwaracja-i-faktura-vat23-a-klasa-CID99-IDIFi84.html
Laptop Poleasingowy Dell HP Lenovo z Gwaracją i Fakturą VAT23% A-Klasa,1099,Ożarów Mazowiecki - 16 czerwca 2025,https://www.olx.pl/d/oferta/laptop-poleasingowy-dell-hp-lenovo-z-gwaracja-i-faktura-vat23-a-klasa-CID99-IDIFi84.html
Laptop Lenovo ideapad gaming 3,1100,Tarnów - 24 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-CID99-ID16mlpG.html
Laptop Lenovo raz użyty,1100,Kielce - 22 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-raz-uzyty-CID99-ID154VIN.html
Laptop Lenovo IdeaPad S540 - Stan Idealny,1100,Golub-Dobrzyń - 31 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s540-stan-idealny-CID99-ID15dhDB.html
Laptop Lenovo Ideapad l340-15irh i5-9300HF/GTX 1650/16 GB RAM/SSD 512,1100,"Kraków, Bieżanów-Prokocim - 23 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-l340-15irh-i5-9300hf-gtx-1650-16-gb-ram-ssd-512-CID99-ID16lplC.html
"Laptop Lenovo Y50, 15,6”, GTX860M, dysk SSD500GB, 8GB RAM G.Skill",1100,"Kraków, Prądnik Biały - 11 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-y50-15-6-gtx860m-dysk-ssd500gb-8gb-ram-g-skill-CID99-ID16bWfs.html
Laptop Lenovo IdeaPad C340-14API,1100,"Warszawa, Ursus - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-c340-14api-CID99-ID15va7k.html
Lenovo Thinkpad X390 Yoga,1100,Trzebinia - 14 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-x390-yoga-CID99-ID16eENg.html
Laptop Lenovo IdeaPad C340-14API,1100,"Warszawa, Ursus - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-c340-14api-CID99-ID15va7k.html
Laptop LENOVO ideapad 3 17ALC6,1100,Słupca - 05 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-17alc6-CID99-ID15iSSP.html
Laptop Lenovo ThinkPank T14 gen 1 i5 10310U,1100,Dobroń - 15 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpank-t14-gen-1-i5-10310u-CID99-ID15QZgo.html
Biznesowy Lenovo ThinkPad T15 Gen 1 i5-10310u 16/512,1100,"Warszawa, Bemowo - 14 czerwca 2025",https://www.olx.pl/d/oferta/biznesowy-lenovo-thinkpad-t15-gen-1-i5-10310u-16-512-CID99-ID16eomV.html
Laptop Lenovo IdeaPad S540 - Stan Idealny,1100,Golub-Dobrzyń - 31 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s540-stan-idealny-CID99-ID15dhDB.html
Laptop Lenovo IdeaPad C340-14API,1100,"Warszawa, Ursus - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-c340-14api-CID99-ID15va7k.html
Laptop Lenovo IdeaPad S540 - Stan Idealny,1100,Golub-Dobrzyń - 31 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s540-stan-idealny-CID99-ID15dhDB.html
Laptop Lenovo Ideapad gaming 3,1100,Koło - 18 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-CID99-ID16hVLw.html
Laptop Lenovo IdeaPad S540 - Stan Idealny,1100,Golub-Dobrzyń - 31 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-s540-stan-idealny-CID99-ID15dhDB.html
Laptop Lenovo IdeaPad C340-14API,1100,"Warszawa, Ursus - 21 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-c340-14api-CID99-ID15va7k.html
Laptop Lenovo V15 G4 R5-7520U,1119,Bydgoszcz - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-v15-g4-r5-7520u-CID99-ID16k5aP.html
Laptop Lenovo IdeaPad 3 15ALC6,1120,"Warszawa, Wilanów - 09 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-15alc6-CID99-ID14jbMJ.html
Laptop Lenovo 8G 15.6 windows 10,1150,Lipnik - 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-8g-15-6-windows-10-CID99-IDSZUfh.html
Laptop Lenovo T15 i5 10gen 16GB Ram 512GB SSD,1150,"Warszawa, Białołęka - 05 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-t15-i5-10gen-16gb-ram-512gb-ssd-CID99-ID167dB9.html
Lenovo ThinkPad T14 Intel Core i7 16GB SSD 512GB FullHD Win11,1177,"Warszawa, Ursynów - 25 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-t14-intel-core-i7-16gb-ssd-512gb-fullhd-win11-CID99-ID16nv54.html
Lenovo ThinkPad L13 Gen2 - Wydajny Laptop z Procesorem AMD Ryzen 7 Pro,1190,"Warszawa, Białołęka - 18 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-l13-gen2-wydajny-laptop-z-procesorem-amd-ryzen-7-pro-CID99-ID16ie5I.html
Laptop Lenovo Thinkpad L15 Ryzen 5 4650U/16GB/1TB SSD nvme/Win11,1198,"Białystok, Słoneczny Stok - Odświeżono dnia 20 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l15-ryzen-5-4650u-16gb-1tb-ssd-nvme-win11-CID99-ID11Q72i.html
Laptop Lenovo Thinkpad L15 Ryzen 5 4650U/16GB/1TB SSD nvme/Win11,1198,"Białystok, Słoneczny Stok - Odświeżono dnia 20 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l15-ryzen-5-4650u-16gb-1tb-ssd-nvme-win11-CID99-ID11Q72i.html
Laptop Lenovo Thinkpad L15 Ryzen 5 4650U/16GB/1TB SSD nvme/Win11,1198,"Białystok, Słoneczny Stok - Odświeżono dnia 20 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l15-ryzen-5-4650u-16gb-1tb-ssd-nvme-win11-CID99-ID11Q72i.html
Laptop Lenovo Thinkpad L15 Ryzen 5 4650U/16GB/1TB SSD nvme/Win11,1198,"Białystok, Słoneczny Stok - Odświeżono dnia 20 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-l15-ryzen-5-4650u-16gb-1tb-ssd-nvme-win11-CID99-ID11Q72i.html
GAMINGOWY Laptop ASUS i7 8x3.00 16GB RAM|NVIDIA GeForce 6GB|ssd|wysyłk,1199,"Wrocław, Śródmieście - Odświeżono dnia 26 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-asus-i7-8x3-00-16gb-ram-nvidia-geforce-6gb-ssd-wysylk-CID99-IDY8FqU.html
GAMINGOWY Laptop ASUS i7 8x3.00 16GB RAM|NVIDIA GeForce 6GB|ssd|wysyłk,1199,"Wrocław, Śródmieście - Odświeżono dnia 26 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-asus-i7-8x3-00-16gb-ram-nvidia-geforce-6gb-ssd-wysylk-CID99-IDY8FqU.html
GAMINGOWY Laptop ASUS i7 8x3.00 16GB RAM|NVIDIA GeForce 6GB|ssd|wysyłk,1199,"Wrocław, Śródmieście - Odświeżono dnia 26 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-asus-i7-8x3-00-16gb-ram-nvidia-geforce-6gb-ssd-wysylk-CID99-IDY8FqU.html
!!!OKAZJA Laptop Lenovo ThinkPad T14 gen2 i5 32GB RAM 512SSD Win11 Pro,1199,"Łódź, Bałuty - 18 czerwca 2025",https://www.olx.pl/d/oferta/okazja-laptop-lenovo-thinkpad-t14-gen2-i5-32gb-ram-512ssd-win11-pro-CID99-ID16iaE9.html
"Tani laptop do gier 14"" Lenovo ThinkPad T495 Ryzen 5 16GB 256SSD Win11",1199,"Kraków, Krowodrza - 24 czerwca 2025",https://www.olx.pl/d/oferta/tani-laptop-do-gier-14-lenovo-thinkpad-t495-ryzen-5-16gb-256ssd-win11-CID99-ID16moT0.html
"Tani laptop do gier 14"" Lenovo ThinkPad T495 Ryzen 5 16GB 256SSD Win11",1199,"Kraków, Krowodrza - 24 czerwca 2025",https://www.olx.pl/d/oferta/tani-laptop-do-gier-14-lenovo-thinkpad-t495-ryzen-5-16gb-256ssd-win11-CID99-ID16moT0.html
GAMINGOWY Laptop ASUS i7 8x3.00 16GB RAM|NVIDIA GeForce 6GB|ssd|wysyłk,1199,"Wrocław, Śródmieście - Odświeżono dnia 26 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-asus-i7-8x3-00-16gb-ram-nvidia-geforce-6gb-ssd-wysylk-CID99-IDY8FqU.html
Gamingowy laptop Lenovo L340 / GTX 1650 / i5-9300HF / 8GB RAM / Office,1200,"Warszawa, Bemowo - 26 czerwca 2025",https://www.olx.pl/d/oferta/gamingowy-laptop-lenovo-l340-gtx-1650-i5-9300hf-8gb-ram-office-CID99-ID16nX3H.html
Laptop Lenovo Ideapad 3 slimm.,1200,"Warszawa, Praga-Południe - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-slimm-CID99-ID16nBad.html
Laptop lenovo idea pad slim5 16ABR8,1200,Natalin - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-idea-pad-slim5-16abr8-CID99-ID153jCT.html
Lenovo IdeaPad Z710 i7,1200,"Poznań, Łazarz - 16 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-ideapad-z710-i7-CID99-IDRzBQT.html
Laptop Lenovo idea Pad 3 17ADA05,1200,"Gdynia, Grabówek - 24 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-idea-pad-3-17ada05-CID99-ID13ErlN.html
Laptop Lenovo IdeaPad Gaming 3 15IHU6 i5,1200,"Gdańsk, Kokoszki - 25 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-gaming-3-15ihu6-i5-CID99-ID16nxDw.html
Lenovo LAPTOP-BM1HDIO1 IdeaPad L340 Gaming,1200,Ciele - 16 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-laptop-bm1hdio1-ideapad-l340-gaming-CID99-ID16fwI1.html
lenovo thinkpad L14 gen 2,1200,Budzisław Stary - 03 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l14-gen-2-CID99-ID165Jck.html
Laptop Lenovo ThinkPad,1200,Kielce - 28 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-CID99-ID14A8e7.html
"Lenovo ThinkPad T490 14"" i5-8365U, 8GB RAM, 128 GB SSD",1200,"Warszawa, Śródmieście - 05 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-t490-14-i5-8365u-8gb-ram-128-gb-ssd-CID99-ID14NNWR.html
Laptop Lenovo Legion y720-15kb Intel Core i5-7300HQ 16/1TB SSD WIN10,1200,"Poznań, Starołęka - 08 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-legion-y720-15kb-intel-core-i5-7300hq-16-1tb-ssd-win10-CID99-ID169OJe.html
Laptop Lenovo Slim 3 15IAH8/16GB/512GB/WIN11/I5/SSD,1200,Bełchatów - Odświeżono dnia 23 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-slim-3-15iah8-16gb-512gb-win11-i5-ssd-CID99-ID16fLeD.html
Lenovo Legion 5 / Ryzen 7 / GTX 1660 TI,1200,"Gdańsk, Letnica - Dzisiaj o 10:04",https://www.olx.pl/d/oferta/lenovo-legion-5-ryzen-7-gtx-1660-ti-CID99-ID16omqE.html
"Laptop Lenovo i7, 12GB RAM, Dysk 480 SSD +512, 15 cali,R5, Win 10 Pro",1200,"Warszawa, Targówek - 18 czerwca 2025",https://www.olx.pl/d/oferta/laptop-lenovo-i7-12gb-ram-dysk-480-ssd-512-15-cali-r5-win-10-pro-CID99-IDPsnj9.html
"Laptop Lenovo IdeaPad Slim 3 15AMN8 15,6""/Ryzen3/8GB/512GB/Win11",1200,Pruszków - 21 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-slim-3-15amn8-15-6-ryzen3-8gb-512gb-win11-CID99-ID15WbX0.html
laptop lenovo thinkpad,1200,Września - 13 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-CID99-ID16ebWJ.html
"Laptop Lenovo 17 cali, stan bardzo dobry, zobacz, kup",1200,Kęty - Odświeżono dnia 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-17-cali-stan-bardzo-dobry-zobacz-kup-CID99-ID16lwiZ.html
ThinkPad t14 gen2 ryzen 5 pro 16Ram 500GB,1200,"Częstochowa, Błeszno - 29 maja 2025",https://www.olx.pl/d/oferta/thinkpad-t14-gen2-ryzen-5-pro-16ram-500gb-CID99-ID161U6z.html
Laptop lenovo ideapad 320 intel core i3 8th Gen,1200,Przeźmierowo - 30 maja 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-320-intel-core-i3-8th-gen-CID99-ID11KWKC.html
Laptop LENOVO IDEAPAD 3 15ADA05 model 81W1,1200,Ożarów Mazowiecki - 09 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-ideapad-3-15ada05-model-81w1-CID99-ID15Lr1f.html
"Laptop Lenovo Z70-80 i7-5500U/17.3"" FHD/8GB/SSHD 1TB/DVD/GeForce GT 8",1200,Mystków - 20 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-z70-80-i7-5500u-17-3-fhd-8gb-sshd-1tb-dvd-geforce-gt-8-CID99-ID10kvGP.html
Lenovo ThinkPad E14 gen.2 i5-1135G7 16GB 512GB SSD,1200,Radlin - 13 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-e14-gen-2-i5-1135g7-16gb-512gb-ssd-CID99-ID16ecB3.html
"Laptop Lenovo 17 cali, stan bardzo dobry, zobacz, kup",1200,Kęty - Odświeżono dnia 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-17-cali-stan-bardzo-dobry-zobacz-kup-CID99-ID16lwiZ.html
Lenovo ThinkPad E15,1200,"Poznań, Winogrady - 14 czerwca 2025",https://www.olx.pl/d/oferta/lenovo-thinkpad-e15-CID99-ID13BmWI.html
"Laptop Lenovo 17 cali, stan bardzo dobry, zobacz, kup",1200,Kęty - Odświeżono dnia 25 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-17-cali-stan-bardzo-dobry-zobacz-kup-CID99-ID16lwiZ.html
Laptop Lenovo ThinkPad X1 Carbon 16 | 500,1229,Sędowice - 13 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-thinkpad-x1-carbon-16-500-CID99-ID16e81H.html
Dotykowy Laptop 2w1 Lenovo Yoga x380 i5-8g 8GB 256SSD Win11 Klasa A,1249,"Kraków, Krowodrza - Odświeżono dnia 04 czerwca 2025",https://www.olx.pl/d/oferta/dotykowy-laptop-2w1-lenovo-yoga-x380-i5-8g-8gb-256ssd-win11-klasa-a-CID99-ID12HSuA.html
Dotykowy Laptop 2w1 Lenovo Yoga x380 i5-8g 8GB 256SSD Win11 Klasa A,1249,"Kraków, Krowodrza - Odświeżono dnia 04 czerwca 2025",https://www.olx.pl/d/oferta/dotykowy-laptop-2w1-lenovo-yoga-x380-i5-8g-8gb-256ssd-win11-klasa-a-CID99-ID12HSuA.html
"Lenovo ThinkPad L13 Gen2 i5-1135G7/ 8GB DDR4/ 512GB SSD / 13"" FHD IPS",1250,Kielce - 01 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l13-gen2-i5-1135g7-8gb-ddr4-512gb-ssd-13-fhd-ips-CID99-ID10u5UV.html
Lenovo ThinkPad E15,1250,Rzeszów - 30 maja 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-e15-CID99-ID162Llp.html
Laptop lenovo y700,1250,Górna Wieś - 09 czerwca 2025,https://www.olx.pl/d/oferta/laptop-lenovo-y700-CID99-ID13shVB.html
Laptop LEGION Core i5 / GTX 1050 Ti / 16 RAM / Windows 11 / SSD256+1TB,1250,"Poznań, Łazarz - 28 maja 2025",https://www.olx.pl/d/oferta/laptop-legion-core-i5-gtx-1050-ti-16-ram-windows-11-ssd256-1tb-CID99-ID152lv0.html
Lenovo ThinkPad T590 8GB Ram 256GBNVME Win11 Pro,1290,Olkusz - 26 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-t590-8gb-ram-256gbnvme-win11-pro-CID99-ID16o5xp.html
Laptop Tablet HP x360 G3 1030 i5 8365U 8GB dysk 256SSD Full HD Dotyk,1299,"Warszawa, Ursus - Odświeżono dnia 19 czerwca 2025",https://www.olx.pl/d/oferta/laptop-tablet-hp-x360-g3-1030-i5-8365u-8gb-dysk-256ssd-full-hd-dotyk-CID99-ID14QIAo.html
Laptop Tablet HP x360 G3 1030 i5 8365U 8GB dysk 256SSD Full HD Dotyk,1299,"Warszawa, Ursus - Odświeżono dnia 19 czerwca 2025",https://www.olx.pl/d/oferta/laptop-tablet-hp-x360-g3-1030-i5-8365u-8gb-dysk-256ssd-full-hd-dotyk-CID99-ID14QIAo.html
Laptop Tablet HP x360 G3 1030 i5 8365U 8GB dysk 256SSD Full HD Dotyk,1299,"Warszawa, Ursus - Odświeżono dnia 19 czerwca 2025",https://www.olx.pl/d/oferta/laptop-tablet-hp-x360-g3-1030-i5-8365u-8gb-dysk-256ssd-full-hd-dotyk-CID99-ID14QIAo.html
Lenovo ThinkPad L14 gen 3 | Ryzen 5475U Pro | 16GB DDR4 | 512GB SSD,1299,Marki - 18 czerwca 2025,https://www.olx.pl/d/oferta/lenovo-thinkpad-l14-gen-3-ryzen-5475u-pro-16gb-ddr4-512gb-ssd-CID99-ID15Rnkr.html
